index,index,text
1543,1543,"In a city struggling with homelessness , Amazon is dropping an outrageous amount of money to defeat progressive cand …"
1544,1544,This is good news . Voting is a fundamental right and no American citizen age 18 years or older should be denied tha …
1545,1545,The climate crisis is not only the single greatest challenge facing our country . It is also our single greatest opp …
1546,1546,Thanks for all the well wishes . I ' m feeling good . I ' m fortunate to have good health care and great doctors and nurs …
1547,1547,"We must expand the Meal on Wheels program , school lunch program and SNAP so that no one goes hungry during this crisis ."
1548,1548,This strike has now gone on for over 10 weeks . ASARCO must end its abuses of workers . I stand with @ MachinistsUnion …
1549,1549,The trade union movement is workers ' last line of defense against the greed of the billionaire class . And that is w …
1550,1550,"We ' re told we can ' t afford to invest in the housing , health care and education our people need . Meanwhile , giant c …"
1551,1551,"Educators in St . Paul are fighting for special ed , mental health and multilingual support for students and I ’ m prou …"
1552,1552,"When I met John , a veteran , a few months ago , he had $ 139 , 000 in medical debt . Thankfully today he is doing much b …"
1553,1553,""" I said this to President Castro in Cuba . Look you ' ve made great progress in educating young people . . . Medical care . …"
1554,1554,I ' m speaking to the media before heading to Michigan for a big rally in Detroit . Join us live :
1555,1555,"I am deeply concerned not just by the rise of cases of coronavirus worldwide , but by the inadequate and incompetent …"
1556,1556,"When one person says “ I can ’ t afford to go to the doctor , ” millions of people nod their heads because that is the r …"
1557,1557,"At the end of the day , the 1 % is only 1 % . We are 99 % and that is exactly why we will win ."
1558,1558,""" Bernie Sanders ' analysis is right . "" - @ TomSteyer # DemDebate"
1559,1559,How are you going to pay for that ?
1560,1560,"Trump is a racist , a sexist , a homophobe , a xenophobe and a religious bigot . Our campaign is the strongest to defea …"
1561,1561,"The time is long overdue for the U . S . government to stand with family farmers . If I am elected president , we will b …"
1562,1562,"TONIGHT : join our livestream on the response to the coronavirus outbreak with @ AOC , @ IlhanMN , and @ RashidaTlaib , fe …"
1563,1563,"It was the trade union movement that built the middle class in this country , and it is the trade union movement tha …"
1564,1564,I ’ m honored to receive @ SEIU1984 ’ s support . The labor movement helped build the middle class and strong unions are …
1565,1565,Thank you @ AdyBarkan for carrying on the movement to make health care a right to all .
1566,1566,"I disagree with Joe Biden . The pharmaceutical companies are greedy , corrupt and engaged in price fixing ."
1567,1567,We are all in this together and must demand that government economic and health care assistance is available to all …
1568,1568,"If all of you stand up and fight back against corporate greed , there is nothing that we cannot accomplish . Join us …"
1569,1569,"We ' re seeing how the most essential workers are not hedge fund managers , but doctors and nurses and EMTs , grocery s …"
1570,1570,Pundits and consultants may not understand our campaign . But the people get it . They ' re coming by the thousands t …
1571,1571,It is time to begin thinking about public ownership of major utilities .
1572,1572,The cruelty and absurdity of our for - profit health care system is more obvious in the midst of this crisis than it …
1573,1573,You know why the billionaire class and political establishment are getting nervous ? We just raised $ 46 . 5 million i …
1574,1574,@ NBCAsianAmerica We will ensure limited English proficient individuals are able to participate in all of our progra …
1575,1575,Download the BERN app today and share your # MyBernieStory . Apple Store : Play :
1576,1576,Mayo Clinic executives have decided to strip away access to health care from tens of thousands of rural Midwesterne …
1577,1577,"Tonight at 7 : 25 p . m . ET , join our virtual town hall on why the coronavirus pandemic proves the need to guarantee he …"
1578,1578,I ’ m 78 . I plead guilty . But there is an advantage — you can check my record going back a long way . And I have stood u …
1579,1579,Don ' t let anyone tell you that our vision is radical or extreme . Radical and extreme is giving a trillion dollars i …
1580,1580,"If these miners were bankers , Congress would have bailed them out already . My Green New Deal will protect the pensi …"
1581,1581,"In 1965 the CEO - to - worker pay ratio was 20 : 1 . Last year , it was 287 : 1 . We are going to end this greed and the rig …"
1582,1582,We are going to win the Iowa caucus because we have the strongest grassroots organization and are bringing thousand …
1583,1583,""" So much of the power and the wealth and the resources are hoarded by a select few who then make all the decisions …"
1584,1584,Have you avoided seeing a doctor or seeking treatment you needed because of the cost ?
1585,1585,This is a time to take on powerful special interests that control our political and economic life . When we ' re in th …
1586,1586,"Every day , it becomes more obvious that having 45 million people drowning in $ 1 . 6 trillion of student debt is not s …"
1587,1587,"If you don ' t think our tax system is rigged in favor of the wealthy , remember that the Waltons ( worth over $ 200 bil …"
1588,1588,Democracy means more than the right to vote . It means control over your life and the work you do . We are fighting f …
1589,1589,This is the richest country in the history of the world . No one in America should be homeless . # HousingForAll
1590,1590,Tax the ultra - rich .
1591,1591,“ Policies that don ’ t challenge the status quo right now are incredibly dangerous … Bernie Sanders is not a risky can …
1592,1592,This is our time to finish the work we started . Let ' s build an economy and a government that work for all of us . Jo …
1593,1593,Pharma executives knew opioids were addicting and killing people . They sold them anyway . Fossil fuel executives kn …
1594,1594,Congratulations to labor activists and working class Minneapolitans on another hard fought victory to raise the min …
1595,1595,"Young people should be very proud . They are the most progressive generation in history , and if they vote in high nu …"
1596,1596,McDonald ' s made $ 6 billion in profits last year and paid its CEO $ 22 million . It damn well can afford to pay its wo …
1597,1597,"Medicare for All means freedom to see a doctor without fear of getting a huge bill . It means an end to "" medical deb …"
1598,1598,"We have just three days left to hit our goal of 2 million calls ! We can do it , but we need everyone to help . Sign u …"
1599,1599,I ' m immensely proud of the work that young people are doing to lead the world in fighting the climate crisis . When …
1600,1600,The American people are sick and tired of a corrupt administration that is undermining American democracy . They ar …
1601,1601,"I ' m proud that during my time in the Senate , we have been able to win important fights for the working people of th …"
1602,1602,One of the differences between Trump and me is he lies . I don ’ t .
1603,1603,"The unintended consequences of the Iraq War show us why we must stand up to Trump , do everything possible to preven …"
1604,1604,"In the midst of the coronavirus pandemic and the meltdown of our economy , it ’ s imperative that we re - examine some o …"
1605,1605,"Today is a day to understand that we are all in this together , and when millions of workers stand up in the fight f …"
1606,1606,@ sunrisemvmt Thank you @ sunrisemvmt !
1607,1607,"If your state votes Tuesday , show up to vote for a Green New Deal . Vote to make health care a right . Vote to abolis …"
1608,1608,Enough is enough . No one should have to beg for money to get the health care they need in the richest country on Ea …
1609,1609,"Our "" stable genius "" president has suggested that injecting disinfectant might be an effective approach to treating …"
1610,1610,I ' ve spent my entire adult life fighting against everything that Trump stands for . # CNNTownHall
1611,1611,It ' s great that Joe Biden is now supporting a position that was in the Democratic platform four years ago . Now we …
1612,1612,Let ' s level . Medicare for All will save tens of thousands of lives and $ 450 billion every year . # DemDebate
1613,1613,Make the wealthy pay their fair share .
1614,1614,The economy is doing great for Mr . Bloomberg and other billionaires . But for ordinary Americans things are not good …
1615,1615,"Tomorrow , join me and featured guests for a live discussion on what needs to be done to protect the rights of the i …"
1616,1616,"Meanwhile the Waltons pay entry - level Walmart workers a starvation wage of $ 11 an hour . That is what outrageous , un …"
1617,1617,"We can ' t risk allowing private health insurance companies , whose primary goal is to make as much profit as possible …"
1618,1618,The way we beat Trump is with the largest voter turnout in the history of the country . We win it with a campaign o …
1619,1619,We need real action and leadership to protect the American people . I ' m addressing the nation regarding the health a …
1620,1620,"While scientists tell us climate change is the great threat facing our planet , Trump thinks it is a "" hoax . "" Trump ' …"
1621,1621,"If Trump had it his way , he would allow the Postal Service to go bankrupt and then privatize it , jeopardizing more …"
1622,1622,Tomorrow : I ' m so excited to be joined by @ MMFlint and @ AOC in New York for a rally to show the billionaire class we …
1623,1623,Absentee voters in Wisconsin : Remember to flip to the back of the ballot and vote YES on the @ voteyesformps and …
1624,1624,"If you ’ re in line at the polls , stay in line !"
1625,1625,"Well , we thought we were setting a big goal of 5 million calls before the Iowa caucus . Apparently it wasn ’ t big en …"
1626,1626,"Mr . President , get your act together . Utilize the Defense Production Act and protect our medical personnel ."
1627,1627,"Tonight at 8 p . m . ET , join us for a roundtable on the coronavirus crisis . I ' ll be joined by our campaign Health Pol …"
1628,1628,The war in Iraq turned out to be the worst foreign policy blunder our country has ever made . I voted against that …
1629,1629,"Woah ! In just 24 hours , over 6 , 500 people joined us in Coralville , in Council Bluffs and for our Climate Crisis Sum …"
1630,1630,"Together , we are going to defeat the most corrupt president in recent history and finally build a country that work …"
1631,1631,"This campaign is about telling the billionaire class , you cannot have it all . This country belongs to all of us , no …"
1632,1632,"Democracy means one person , one vote . In my view , someone making the minimum wage should have the same amount of po …"
1633,1633,"No more cash bail . No more death penalty . No more "" war on drugs . "" No more mandatory minimums . No more private priso …"
1634,1634,The right to form a union is a constitutional right . Any corporation that engages in union busting or job outsourci …
1635,1635,Residents of Santa Clara County deserve to have a safe and healthy community . I stand with @ SCCgov workers on strik …
1636,1636,I ' m proud to have earned the support of @ INAaction . Nurses and other frontline workers know that our health care sy …
1637,1637,This is our moment to create real change for our country . Get out to vote this Tuesday and help us finish what we s …
1638,1638,"Corporate pork producers are using the coronavirus to push Congress to expedite guest worker visas , even at a time …"
1639,1639,Trump believes in tax breaks for billionaires . I believe in investing in the working people of America . We will t …
1640,1640,The fossil fuel industry ’ s greed must end . We ’ re going to aggressively combat climate change and create millions of …
1641,1641,Congratulations to the members of @ SEIU73 at the Chicago Park District on winning a tentative agreement that values …
1642,1642,"At a time when our country faces extreme voter suppression and discrimination , I stand with the people of NY and NJ …"
1643,1643,No campaign out there has a stronger grassroots movement than we do . That ' s how you beat Trump .
1644,1644,"We must treat undocumented people with dignity . When we are in the White House , we will end the ICE raids which are …"
1645,1645,"I don ' t think it ' s radical to say schoolchildren should not have "" lunch debt . "" If we can give tax breaks to billion …"
1646,1646,"Seven years ago , 20 children and six faculty members were shot and killed at Sandy Hook . That horrific tragedy rema …"
1647,1647,"Thank you Fresno ! It is great to be back in California . Together , we are going to defeat Trump and pass a Green New …"
1648,1648,I cannot win the fight against powerful special interests alone . That is why our campaign is about building a movement of human solidarity .
1649,1649,""" The policy of Sanders ' campaign , much like the Poor People ' s Campaign of Dr . King , or Eugene Debs ' campaign 100 ye …"
1650,1650,The corporate media wants you to think our campaign is over . Let me be blunt : I am back and more ready than ever to …
1651,1651,"Tonight at 7 p . m . ET , join our virtual town hall with state attorneys general to discuss their response to the coro …"
1652,1652,"When you have 500 , 000 Americans sleeping on the street , 87 million people uninsured or underinsured , and millions s …"
1653,1653,In case you missed it : watch our town hall on the on the future of the economy after the coronavirus pandemic .
1654,1654,This movement is about empowering people the political process has ignored for far too long . We have the multiracia …
1655,1655,"Google is too big , too powerful , and its anti - worker actions will end when we are in the White House . We are going …"
1656,1656,"When politicians like Trump say we must cut food stamps , Medicaid and public housing , it ' s not because we don ' t hav …"
1657,1657,Join our digital rally live now :
1658,1658,""" Bernie Sanders understands that in a time of crisis that being bold is the most realistic option . "" – Illinois State …"
1659,1659,I voted against disastrous trade deals like NAFTA and PNTR that cost millions of jobs . Joe Biden voted for them . …
1660,1660,Now is the moment to fundamentally transform our racist and broken criminal justice system by ending mass incarcera …
1661,1661,"I relish the idea of defeating Trump , the most dangerous president in history . But more importantly , I look forward …"
1662,1662,"We will pass Medicare for All . We will eliminate co - pays , premiums and deductibles . We will make health care a righ …"
1663,1663,Here are the questions we should be asking about Medicare for All : ➡ ️ Why are we the only major country not to make …
1664,1664,"I believe in democracy , not billionaires owning the system . That is why our campaign is funded by the working peopl …"
1665,1665,"Thank you to the @ sunrisemvmt for their very , very important endorsement . You are leading this country in the figh …"
1666,1666,Here is the bottom line : Medicare for All will save the average family thousands of dollars a year .
1667,1667,It ' s outrageous that the Republican legislative leaders and the conservative majority on the Supreme Court in Wisco …
1668,1668,No evictions . No foreclosures . No utility shut - offs . No one should lose their home during this crisis and everyone …
1669,1669,"At a time when millions are losing their jobs AND their health care , the American people are now seeing the gross d …"
1670,1670,It is unacceptable that healthcare workers are being forced to treat COVID - 19 patients without personal protective …
1671,1671,Young people have led every movement for justice in our nation ' s history and they are leading the movement for clim …
1672,1672,Let ’ s make sure American workers keep getting their paychecks .
1673,1673,Our movement is powerful because the only way we are funding this campaign is from lots of people making small dona …
1674,1674,Why do Amazon and Jeff Bezos want to stop their workers from unionizing ? Because unionized workers have higher wag …
1675,1675,All workers should have the right to collectively bargain and strike .
1676,1676,"McDonald ' s claims it can ' t afford to pay a living wage to all workers . Now it ' s giving its former CEO , who was fir …"
1677,1677,Donald Trump didn ' t drain the swamp . He is the swamp .
1678,1678,"I am very concerned about what appears to be a coup in Bolivia , where the military , after weeks of political unrest …"
1679,1679,Donald Trump is : ✅ a pathological liar ✅ running the most corrupt administration in history ✅ a fraud We will def …
1680,1680,"For far too long , the federal government has adopted policies that take land away from tribes , ignore treaty rights …"
1681,1681,"In the midst of the exploding unemployment and public health crises , Congress must pass new and unprecedented emerg …"
1682,1682,"In January , our campaign raised an incredible $ 25 million from more than 648 , 000 people . Our average donation : jus …"
1683,1683,"I am proud to have the support of working people who understand that true freedom requires a living wage , security …"
1684,1684,Jeff Bezos : The richest man in the world . Amazon : Pays $ 0 in federal income taxes . Workers : Unable to get the prote …
1685,1685,"It ' s an outrage Trump blocked an agreement to save the Postal Service . If we can bail out large corporations , we ca …"
1686,1686,Thank you @ JamesThompsonKS for speaking out and sharing your story . We ' re going to take on the health insurance gre …
1687,1687,Tonight : join a supporter call with Bernie and campaign staff ahead of our rally in New York tomorrow . Sign up here …
1688,1688,Far too many parents have lost children because of insurance companies ' outrageous greed . With Medicare for All we ' …
1689,1689,Our big FEC deadline is less than four hours away . Chip in before midnight at
1690,1690,"The climate crisis is an existential threat , putting at risk our very existence . I have proposed the most aggressiv …"
1691,1691,"Climate change has fueled massive floods across Iowa . These three levees alone protect more than 20 , 000 Iowans and …"
1692,1692,We are Big Pharma ' s worst nightmare .
1693,1693,We ' re building the kind of grassroots movement that is capable of taking on corporate greed and political corruptio …
1694,1694,Corporations like Whole Foods have a moral obligation to take this pandemic seriously and stop putting profits over …
1695,1695,A basic underlining principle of what we must do in Congress right now is to make certain that every American recei …
1696,1696,"On Jan . 1 , millions of Americans ' health insurance deductibles will reset . The way our health care system works to …"
1697,1697,"Sen . Warren has run an extraordinary campaign of ideas – demanding that the wealthy pay their fair share , ending co …"
1698,1698,The governor of Georgia today should not have been the governor . I want to congratulate @ staceyabrams for the campa …
1699,1699,"I ’ m with our volunteers in Concord , New Hampshire as they prepare to knock doors and bring their neighbors out to v …"
1700,1700,Have you put off buying a home or starting a family due to medical debt or student   loans ?
1701,1701,""" The rest of the United States has just finally caught up to what this cat ' s been doing already for his entire care …"
1702,1702,We must come together to defeat the most dangerous president in modern history . I ' m joining @ JoeBiden ' s livestream …
1703,1703,Saudi Arabia is not a reliable ally . It is a dictatorship that tries to crush democracy and treats women as third - c …
1704,1704,I ’ m proud to stand with @ 32BJSEIU and the fast food workers of New York City in the fight against arbitrary firings …
1705,1705,This movement is about saying to corporations like Disney : if you can pay your executives hundreds of millions of d …
1706,1706,"When I look at the young people here from the @ sunrisemvmt and when I look at young people all over the world , this …"
1707,1707,"You read it in the newspapers every day , “ A group of donors said A , B and C . ” Who the hell cares what a group of rich donors say ?"
1708,1708,"We must protect struggling small and independent businesses , not the profits of vulture fund managers . Taxpayer mon …"
1709,1709,"This campaign is about standing with working people , not with Wall Street , fossil fuel companies and the health ins …"
1710,1710,"As tens of millions of Americans are losing their jobs and incomes as a result of the pandemic , many of them are al …"
1711,1711,"When we fight , we win . Donate any amount to get this new Fight The Power poster to commemorate our upcoming pre - Sup …"
1712,1712,We ’ re going to win California . We ’ re going to win the Democratic primary . We ’ re going to defeat Trump . And we ’ re go …
1713,1713,What we need is a dynamic democracy — a democracy where all of us play a role in shaping public policy . Not some b …
1714,1714,We must do everything we can to help Puerto Rico — which is still rebuilding from Hurricane Maria two years ago — in th …
1715,1715,Young people : do not underestimate your power . You will transform this country if you turn out to vote .
1716,1716,"We ' re building the unprecedented grassroots power that we need to not only defeat Donald Trump , but to take back ou …"
1717,1717,L ' shana tovah to all who observe Rosh Hashanah . May it be a good and peaceful year .
1718,1718,Here ' s Trump ' s brilliant idea : tell Americans that we cannot guarantee health care for all to distract from the fac …
1719,1719,"This year alone , 19 transgender people in the U . S . have been violently killed . That is a tragedy and an outrage . W …"
1720,1720,There are only five days left until the Nevada caucuses . We need all the help we can get if this movement is going …
1721,1721,My first executive orders will be to reverse every single thing President Trump has done to demonize and harm immig …
1722,1722,The only way we will defeat Trump in November is by bringing in people who have given up on the the political proce …
1723,1723,"The airline industry is asking for $ 50 billion , the private space industry is asking for $ 5 billion , and the hotel …"
1724,1724,"I have a message for Donald Trump : no , we ’ re not going to hate Latinos , we ’ re not going to hate Muslims , we ' re not …"
1725,1725,We will get through this difficult time by looking out for one another and protecting the vulnerable . What is somet …
1726,1726,No more tax breaks for billionaires . No more massive subsidies to the fossil fuel industry . Americans are tired of …
1727,1727,"At a time when their behavior is literally killing people , America needs a president who isn ’ t going to appease and …"
1728,1728,Tonight at 7 p . m . ET join me for a live town hall on the coronavirus pandemic and our priorities for the next relie …
1729,1729,Here ' s the deal : Joe Biden has repeatedly advocated for cuts to Social Security . I ' ve fought my whole career to pro …
1730,1730,"We just won the Nevada caucus . This grassroots movement is unstoppable . Together , let ' s win the Democratic nominati …"
1731,1731,A basic underlining principle of what we must do in Congress right now is to make certain that every American recei …
1732,1732,We are going to end the international embarrassment of the United States being the only major country on Earth not …
1733,1733,Thousands of family farmers are forced off their land every year by big agribusinesses . It ’ s time the government ha …
1734,1734,Congratulations to @ StationCasinos Fiesta Henderson workers and @ Culinary226 ! You deserve the strength and stabilit …
1735,1735,"Tonight , join a live town hall on the future of the economy after the coronavirus pandemic . Tune in to …"
1736,1736,"Today we say thank you to our grassroots donors who make this movement possible . No billionaires , super PACs or cor …"
1737,1737,This is what unfettered capitalism is all about . Trump demands that low - income workers in meatpacking plants either …
1738,1738,“ It wasn ’ t until I heard of a man named Bernie Sanders that I began to question and assert and recognize my inheren …
1739,1739,Every day we see why this is the most corrupt president in our modern history . Impeachment must move forward as qui …
1740,1740,I have every reason to believe that we ’ re going to win this primary and that we are the campaign to defeat Donald Trump .
1741,1741,We lock up more people than any other country on Earth . We are one of three countries where maternal mortality is …
1742,1742,We have a grotesque situation where billionaires like Mr . Bloomberg have an effective tax rate lower than the middl …
1743,1743,The 1 % may have a whole lot of money and power . But we have the 99 % and we ' re going to win . Thank you Council Blu …
1744,1744,"We are so close to reaching 1 million donors . Close enough that if you contribute right now , you could become the 1 …"
1745,1745,The coronavirus crisis has had a devastating effect on Americans in our prison system . That must be urgently addres …
1746,1746,This Sunday I ' m excited to join @ RashidaTlaib in Detroit for a rally featuring a live performance by Jack White . I …
1747,1747,You shouldn ' t lose your health insurance if you lose your job . You shouldn ' t lose your health insurance if you get …
1748,1748,What a disgrace . Enough with the racist and unconstitutional efforts to deny people their right to vote . If you are …
1749,1749,Thank you to all those in Manassas who came to help us get out the vote . We need everyone to turn out today in your …
1750,1750,"In the richest country in the history of the world , Americans should not have to decide between paying for their me …"
1751,1751,"A lot of candidates raise money from the ultra - wealthy and billionaire class and say , “ Oh , they don ’ t influence me . …"
1752,1752,Last night voters across the country made clear : they ' re tired of a government that works for the 1 % while working …
1753,1753,"We ’ re running against billionaires and some candidates funded by billionaires , but Trump fears our campaign the mos …"
1754,1754,"Together , we are going to defeat the most corrupt president in recent history and finally build a country that work …"
1755,1755,"If you are willing to fight for other people as much as you ' re willing to fight for yourself , there is no doubt in …"
1756,1756,It ' s time for Medicare for All . Tune in at 5 pm ET on for the premiere of our new video ser …
1757,1757,"Last year 91 corporations paid nothing in federal income taxes , including Amazon , GM and Delta . When politicians t …"
1758,1758,"I ’ m running against some folks who are billionaires . I ’ m also running against others who aren ’ t billionaires , but …"
1759,1759,Trump ’ s plan is to divide us up because that ' s the only way he can win . We are going to do the opposite . Our campai …
1760,1760,"In the 1950s , CEOs made 20 times more than their median employees . Last year , they made 287 times more . We ' re goi …"
1761,1761,We ' re going to overturn everything Trump has done to demonize immigrants . We will : ✅ End family separation and reun …
1762,1762,"I ’ m proud to have the support of @ DFAaction and its grassroots members , who know that real change never comes from …"
1763,1763,"Thank you to the thousands of volunteers in New Hampshire who knocked on doors in the rain , the snow and the cold . …"
1764,1764,"In the mid 1990s , Joe Biden was criticized by seniors ’ groups for supporting balanced budget amendments that would …"
1765,1765,"Michigan , let ' s win this together on Tuesday ! Make sure you know where your polling place is by checking here : …"
1766,1766,Donald Trump is an international embarrassment .
1767,1767,I am very proud of being Jewish and I look forward to being the first Jewish president in the history of this count …
1768,1768,"When we talk about systemic racism , that means serious inequalities in our health care system . Join our live town h …"
1769,1769,Coal miners are not the enemy . Oil rig workers are not the enemy . Climate change is the enemy . As we transition …
1770,1770,There should be no billionaires . We are going to tax their extreme wealth and invest in working people . Read the pl …
1771,1771,Workers should not feel like cogs in a machine . I want workers to be able to sit on corporate boards so they can ha …
1772,1772,Half a million people in America file for bankruptcy due to medical bills — every year . Medicare for All now .
1773,1773,Thank you @ AndrewYang for running an issue - focused campaign and working to bring new voters into the political proc …
1774,1774,"After 16 years of war in Iraq , trillions of dollars , the deaths of 4 , 500 U . S . troops and hundreds of thousands of I …"
1775,1775,Addressing the climate crisis does not only mean shifting to renewable energy . It means working to undo the harms o …
1776,1776,"The truth is , we have an excellent chance to win the primary and beat Trump . But the only way we can do that is if …"
1777,1777,"Fifty - two years ago today Samuel Hammond Jr . , Delano Middleton and Henry Smith were killed in the Orangeburg Massac …"
1778,1778,I ’ m proud to endorse @ chesaboudin to be San Francisco ' s next District Attorney . In America today we have a broken c …
1779,1779,"We ’ re just one month away from the Iowa caucus and now is the time to knock doors , make phone calls and get people …"
1780,1780,"We must suspend rent and mortgage payments , evictions , and foreclosures across the country . We cannot abandon our p …"
1781,1781,"During this growing economic crisis , tens of millions of Americans are on the verge of going hungry . We cannot allo …"
1782,1782,"I was honored to speak at the Seacoast Women ’ s March in Portsmouth , New Hampshire , today , and join the many thousan …"
1783,1783,"Voting for our progressive agenda , which the American people support , is not risky . What ’ s risky is nominating a ca …"
1784,1784,"Thank you @ jessicaramos , @ LuisSepulvedaNY , @ SenGianaris , @ rontkim , @ PhilSteck , @ JuliaCarmel__ , @ JSandersNYC and …"
1785,1785,We can do much better than a Trump - led trade deal that does not even have the phrase “ climate change ” in it . …
1786,1786,"Every year 500 , 000 people go bankrupt from medical bills . That is not something that can be fixed with an incremen …"
1787,1787,"Jailing people for the “ crime ” of getting sick is immoral , unconscionable , and un - American . Together , we will elimi …"
1788,1788,""" It ' s critically important to have someone like Bernie Sanders in office after we get rid of # 45 , because we have t …"
1789,1789,"As the former chair of the Senate Committee on Veterans Affairs , I have seen up close the pain , death , and despair …"
1790,1790,We have a president who does not believe in the rule of law .
1791,1791,Join me and Alexandria Ocasio - Cortez in the fight for a just economy and a Green New Deal this weekend in Iowa . Co …
1792,1792,Nancy Pelosi is right . We must include the Paycheck Security Act in the next emergency legislation . The best way to …
1793,1793,Damn right we are .
1794,1794,It is an honor to receive the endorsement of @ EmgageAction . While Donald Trump has demonized our Muslim communities …
1795,1795,"Tonight , via national livestream , I will outline a proposal that addresses this horrific situation ."
1796,1796,The billionaire class and corporate elites want you to think we have no chance of winning this election . They want …
1797,1797,. @ RoKhanna knows from experience that the struggle for immigration justice is a civil rights struggle . As presiden …
1798,1798,Ann Arbor ! Join me and @ AOC at our rally tonight and help us show the billionaire class and corporate elite that ou …
1799,1799,"Thank you @ BetoORourke for running a campaign to bring millions of people together , fight for justice for all and e …"
1800,1800,The inventors of insulin sold the patent for $ 1 . A vial costs about $ 5 to make . Yet people with diabetes are dyin …
1801,1801,I ' m proud to stand with young people in Iowa and around the world today in their climate strikes . This is about the …
1802,1802,"We just listened to Donald Trump ’ s third , and what I expect , will be his very last , State of the Union Address . My …"
1803,1803,"Tomorrow Iowa goes to caucus , and our volunteers have knocked on 500 , 000 doors in Iowa and made over 10 million pho …"
1804,1804,"Together , we are going to end the greed of the billionaire class ."
1805,1805,No more ripping babies from their mothers . No more Muslim ban . No more racist border wall . We are going to undo eve …
1806,1806,@ OrganizeTexas Thank you for your work @ OrganizeTexas !
1807,1807,There are very few people in the country doing more to make Medicare for All a reality than @ adybarkan . I ' m proud t …
1808,1808,The federal government electrified America as part of the New Deal . We put people on the moon 50 years ago . We ca …
1809,1809,"As president , I will reverse this disastrous rule on day one of my presidency . Together , we will guarantee every pe …"
1810,1810,"When politicians say that climate change is not real , it ’ s not just that they ’ re lying . It ’ s not just that they ’ re …"
1811,1811,In just four days the people of Iowa will take the first stand against the divisiveness and bigotry of Donald Trump …
1812,1812,"In Lowndes County , Alabama , raw sewage drains into Pamela Rush ' s backyard . Her children are exposed to mold and she …"
1813,1813,I led opposition to the War in Iraq . Joe Biden voted for it . We need to end our endless wars . # DemDebate
1814,1814,"Over 50 , 000 people came out to our rallies this President ’ s Day weekend . From North Carolina and Texas to Nevada an …"
1815,1815,"The Trump administration thinks it ' s okay to bail out a cruise ship company that pays virtually no federal taxes , b …"
1816,1816,Unlike Pete Buttigieg I don ' t have 40 billionaires contributing to my campaign from the pharmaceutical industry and …
1817,1817,Trump is afraid of our campaign because Trump understands that we have what other campaigns don ’ t . We have an unpre …
1818,1818,Thank you @ TomSteyer for running a campaign to bring the crisis of climate change to the forefront of our national …
1819,1819,I will do everything I can to stop a war with Iran .
1820,1820,"As president , I will shut down the Keystone and Dakota Access pipelines . They should never have been built in the first place ."
1821,1821,“ He has been fighting for these issues for his entire life … . He did this when it was least convenient . He paid the …
1822,1822,"Tonight : I hope you can join me for our rally in Minneapolis with @ IlhanMN , featuring a live performance by Prince ' …"
1823,1823,Too many lives were ruined due to the disastrous criminalization of marijuana . Today I am releasing my plan to : ✅ …
1824,1824,"We must legalize marijuana , but that is not all . We will also ensure that revenue from legal marijuana is reinveste …"
1825,1825,"In the richest country on Earth , getting sick should not mean you must declare bankruptcy or drown in debt for deca …"
1826,1826,I voted against and led the effort against the war in Iraq . I helped lead the effort to pass the first War Powers …
1827,1827,I ' m very proud to be Jewish and I look forward to becoming the first Jewish president in the history of this countr …
1828,1828,"Idaho , Michigan , Mississippi , Missouri , North Dakota , or Washington , tomorrow is primary day and we need you to vot …"
1829,1829,"As our movement grows , we will be attacked . But our job now is to bring people together in a multi - racial , multi - ge …"
1830,1830,"Massive corporations track , buy , and sell your and your children ' s exact location , 24 / 7 , for profit . We need a Dig …"
1831,1831,We need a political revolution and the American people are ready for one . Join our rally in New York this weekend w …
1832,1832,"“ Bernie was fighting for me before I was even born , because that ’ s his philosophy — fight for somebody that you don ’ t …"
1833,1833,I stand with @ UNITEHERE_SoFla and call on @ AmericanAir to give these workers the compensation and benefits that the …
1834,1834,"Let me be clear : we have a misogynist in the White House who uses sexism for his own political purposes . Together , …"
1835,1835,"When you have an agenda as we have that speaks to the needs of working families , millions of people are going to ch …"
1836,1836,"Wishing a happy , reflective and peaceful week to everyone observing Kwanzaa ."
1837,1837,“ I think I ' ll probably vote for Bernie . . . He ’ s been insanely consistent his entire life . He ’ s basically been saying …
1838,1838,"If young people come out and vote in high numbers , we can fundamentally transform this country ."
1839,1839,@ MaketheRoadAct @ PplsAction @ CPDAction @ rafaelshimunov @ makeroadactNV @ sunrisemvmt @ ConMijente @ JeronimoSaldana …
1840,1840,"South Carolina is in five days . Then it ’ s Super Tuesday , where Mike Bloomberg is waiting with his billions . Victor …"
1841,1841,Standing with workers on picket lines is something I ' ve done my entire life — that ' s what I do and what I believe . …
1842,1842,"Taxing the extreme wealth of the top 0 . 1 % is not radical . What ' s radical is that the Walton family makes $ 25 , 000 a …"
1843,1843,"I ’ ve been criticized for being an "" alarmist "" on climate change . You ’ re damn right I ’ m an alarmist . The scientis …"
1844,1844,We ' re going to win this election not because we have billionaire donors . We don ' t . We ' re going to win this election …
1845,1845,Jeff Bezos and Amazon think they can buy elections . They spent $ 1 million to stop City Council candidates …
1846,1846,"Why is our approach the most likely to beat Trump ? Here ' s the "" radical "" reason why : It ’ s what the American people want . # DemDebate"
1847,1847,"We are running a campaign of the working class , by the working class , and for the working class of this country ."
1848,1848,Our mission is not just passing legislation . It is making sure the American people are united in standing up for ra …
